time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
41700,2026-03-30 12:32:39,39.8649274336769,-76.1546168060219,5.249344,,,659.43049747973,7.545932,0.9395148,19.6841541732,57.203741988,28,5,7.961,661.72708547973,7.545932,9.7977972,21.647638488,0.671082,0.671082,0,224.4, -8.3, -1.6,0,0,1024,1024,1024,1082,0,0,0,9,286,0,0,89,3.98,3.981,0,0,0,0,4.792,83.48,659.43049747973,5.249344,6,P-GPS,
41800,2026-03-30 12:32:39,39.864927662289,-76.1546165077063,5.249344,,,659.43049747973,7.545932,0.8052984,19.5781502328,57.321852228,28,5,7.961,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0.671082,0,224.4, -8.3, -1.3,0,0,1024,1024,946,1684,0,0,-12,100,286,0,0,89,3.98,3.981,0,0,0,0,4.792,83.48,659.43049747973,5.249344,6,P-GPS,
41900,2026-03-30 12:32:39,39.8649278829907,-76.1546162808233,5.249344,,,659.43049747973,7.545932,0.8052984,19.4814310696,57.424214436,28,5,7.961,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0.671082,0,224.3, -8, -1.1,0,0,1024,1024,1024,1684,0,0,0,100,287,0,0,89,3.98,3.981,0,0,0,0,4.792,83.48,659.43049747973,5.249344,6,P-GPS,
42000,2026-03-30 12:32:39,39.8649281166961,-76.1546159594304,5.249344,,,659.43049747973,7.545932,0.9395148,19.3717853968,57.548230188,28,5,7.961,661.72708547973,7.545932,9.7977972,21.647638488,0.671082,0.671082,0.223694,224.8, -9.3, -1.1,0,0,1024,1024,1024,1684,0,0,0,100,290.9,0,0,89,3.98,3.981,0,0,0,0,4.792,83.48,659.43049747973,5.249344,6,P-GPS,
42100,2026-03-30 12:32:39,39.8649282658431,-76.1546155550797,5.249344,,,659.43049747973,7.545932,0.8052984,19.2843182024,57.67388636,28,5,7.961,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0.671082,0,227.9, -8.6, -1.7,0,0,1024,1024,1024,1684,0,0,0,100,296.7,0,0,89,3.98,3.981,0,0,0,0,4.792,83.48,659.43049747973,5.249344,6,P-GPS,
42200,2026-03-30 12:32:39,39.8649284672111,-76.154615229535,5.249344,,,659.43049747973,7.545932,0.8052984,19.1859914276,57.791012348,28,5,7.961,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0.671082,0,233.6, -8.8, -1.6,0,0,1024,1024,1024,1684,0,0,0,100,303.3,0,0,89,3.98,3.981,0,0,0,0,4.792,83.48,659.43049747973,5.249344,6,P-GPS,
42300,2026-03-30 12:32:39,39.8649288013363,-76.1546146473987,5.249344,,,659.43049747973,7.545932,0.6263432,19.0197184564,57.994424428,28,5,7.961,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0.447388,0,240.1, -9.1, -2.4,0,0,1024,1024,1024,1684,0,0,0,100,310.2,0,0,89,3.98,3.981,0,0,0,0,4.792,83.48,659.43049747973,5.249344,6,P-GPS,
42400,2026-03-30 12:32:39,39.8649289645543,-76.1546143921947,5.249344,,,659.43049747973,7.545932,0.6263432,18.9412407636,58.087600284,28,5,7.961,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0.447388,0,247, -8.3, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,317.1,0,0,89,3.98,3.981,0,0,0,0,4.792,83.48,659.43049747973,5.249344,6,P-GPS,
42500,2026-03-30 12:32:39,39.8649291189042,-76.1546140785091,5.249344,,,659.43049747973,7.545932,0.6263432,18.8610898424,58.191930996,28,5,7.975,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0.447388,0,253.9, -8.1, -3.5,0,0,1024,1024,1024,408,0,0,0,-93,322.1,0,0,89,3.986,3.987,0,0,0,0,4.386,83.48,659.43049747973,5.249344,6,P-GPS,
42600,2026-03-30 12:32:39,39.8649292580216,-76.1546139116239,5.249344,,,659.43049747973,7.545932,0.4921268,18.7986554572,58.260828636,28,5,7.975,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0.223694,0,260, -7.8, -4,0,0,1024,1024,947,364,0,0,-12,-100,324.7,0,0,89,3.986,3.987,0,0,0,0,4.386,83.48,659.43049747973,5.249344,6,P-GPS,
42700,2026-03-30 12:32:40,39.8649293587335,-76.1546138830125,5.249344,,,659.43049747973,7.545932,0.4921268,18.7611882644,58.298558296,28,5,7.975,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0.223694,0,263.2, -6.5, -3.3,0,0,1024,1024,947,364,0,0,-12,-100,324.5,0,0,89,3.986,3.987,0,0,0,0,4.386,83.48,659.43049747973,5.249344,6,P-GPS,
42800,2026-03-30 12:32:40,39.8649295333019,-76.1546137930273,5.249344,,,659.43049747973,7.545932,0.4921268,18.6928811756,58.367127852,28,5,7.975,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0.223694,0.223694,263.4, -5.8, -4,0,0,1024,1024,904,364,0,0,-18,-100,320.7,0,0,89,3.986,3.987,0,0,0,0,4.386,83.48,659.43049747973,5.249344,6,P-GPS,
42900,2026-03-30 12:32:40,39.86492982427,-76.1546138714481,5.249344,,,659.43049747973,7.545932,0.4921268,18.5981961332,58.475395572,28,5,7.975,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0.223694,0.223694,260.2, -5.7, -5.3,0,0,1024,1024,949,364,0,0,-11,-100,314.6,0,0,89,3.986,3.987,0,0,0,0,4.386,83.48,659.43049747973,5.249344,6,P-GPS,
43000,2026-03-30 12:32:40,39.8649300340005,-76.1546138191129,5.249344,,,659.43049747973,7.545932,0.4921268,18.5208011176,58.553479564,28,5,7.975,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0.223694,0.447388,254.4, -6.6, -6.1,0,0,1024,1024,949,364,0,0,-11,-100,307.2,0,0,89,3.986,3.987,0,0,0,0,4.386,83.48,659.43049747973,5.249344,6,P-GPS,
43100,2026-03-30 12:32:40,39.8649302692144,-76.1546139634272,5.249344,,,659.43049747973,7.217848,0.447388,18.451280118,58.64829584,28,5,7.975,661.72708547973,7.545932,9.7977972,21.647638488,0.447388,0,0.447388,247.3, -6.9, -5.1,0,0,1024,1024,1014,364,0,0,-2,-100,299.4,0,0,89,3.986,3.987,0,0,0,0,4.386,83.48,659.43049747973,5.249344,6,P-GPS,
43200,2026-03-30 12:32:40,39.8649304060203,-76.1546139249351,5.249344,,,659.43049747973,7.217848,0.223694,18.4004599064,58.69914886,28,5,7.975,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0,0.447388,239.4, -6.1, -4,0,0,1024,1024,1014,364,0,0,-2,-100,291.5,0,0,89,3.986,3.987,0,0,0,0,4.386,83.48,659.43049747973,5.249344,6,P-GPS,
43300,2026-03-30 12:32:40,39.8649306363869,-76.1546138787691,4.92126,,,659.10241347973,7.217848,0.223694,18.3164704024,58.7844507,28,5,7.975,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0,0.223694,231.4, -6.5, -3.8,0,0,1024,1024,1024,364,0,0,0,-100,283.5,0,0,89,3.986,3.987,0,0,0,0,4.386,83.48,659.10241347973,4.92126,6,P-GPS,
43400,2026-03-30 12:32:40,39.864930736489,-76.1546138085118,4.92126,,,659.10241347973,7.217848,0.3131716,18.2756895612,58.825789284,28,5,7.975,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0.223694,0.223694,223.6, -7.6, -2.3,0,0,1024,1024,1024,364,0,0,0,-100,275.5,0,0,89,3.986,3.987,0,0,0,0,4.386,83.48,659.10241347973,4.92126,6,P-GPS,
43500,2026-03-30 12:32:40,39.8649307626692,-76.1546138173949,4.92126,,,659.10241347973,7.217848,0.3131716,18.2673562276,58.835631804,28,5,7.956,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0.223694,0,215.7, -7.8, -0.6,0,0,1024,1024,1023,364,0,0,-0,-100,267.5,0,0,89,3.983,3.985,0,0,0,0,5.079,83.48,659.10241347973,4.92126,6,P-GPS,
43600,2026-03-30 12:32:40,39.8649308618136,-76.1546137430973,4.92126,,,659.10241347973,7.217848,0.3131716,18.226542578,58.877298472,28,5,7.956,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0.223694,0,207.6, -8.7, 0,0,0,1024,1024,1015,364,0,0,-1,-100,259.5,0,0,89,3.983,3.985,0,0,0,0,5.079,83.48,659.10241347973,4.92126,6,P-GPS,
43700,2026-03-30 12:32:40,39.8649309702567,-76.1546136259666,4.92126,,,659.10241347973,6.889764,0.3131716,18.1788719728,58.92880766,27,5,7.956,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0.223694,0,199.2, -9.5, 1.4,0,0,1024,1024,1016,364,0,0,-1,-100,251.5,0,0,89,3.983,3.985,0,0,0,0,5.079,83.48,659.10241347973,4.92126,6,P-GPS,
43800,2026-03-30 12:32:41,39.8649310149643,-76.1546135558432,4.92126,,,659.10241347973,6.889764,0.223694,18.1573496624,58.954398212,27,5,7.956,661.72708547973,7.545932,9.7977972,21.647638488,0,0.223694,0,191.3, -10.1, 1.5,0,0,1024,1024,1023,364,0,0,-0,-100,243.5,0,0,89,3.983,3.985,0,0,0,0,5.079,83.48,659.10241347973,4.92126,6,P-GPS,
43900,2026-03-30 12:32:41,39.8649310315216,-76.1546135169613,4.92126,,,659.10241347973,6.889764,0.223694,18.148294544,58.966865404,27,5,7.956,661.72708547973,7.545932,9.7977972,21.647638488,0,0.223694,0,183.4, -8.5, 2.4,0,0,1024,1024,1023,364,0,0,-0,-100,235.5,0,0,89,3.983,3.985,0,0,0,0,5.079,83.48,659.10241347973,4.92126,6,P-GPS,
44000,2026-03-30 12:32:41,39.864930966968,-76.1546133916164,4.92126,,,659.10241347973,6.889764,0.3131716,18.1601711848,59.00918824,27,5,7.956,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,0.223694,0,175.1, -5.1, 4,0,0,1024,1024,1014,364,0,0,-2,-100,227.5,0,0,89,3.983,3.985,0,0,0,0,5.079,83.48,659.10241347973,4.92126,6,P-GPS,
44100,2026-03-30 12:32:41,39.8649306254407,-76.154613099197,4.92126,,,659.10241347973,6.889764,0.3131716,18.2547249936,59.158138376,27,5,7.956,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,0.223694,0,167.3, -3.1, 6.2,0,0,1024,1024,1017,364,0,0,-1,-100,219.5,0,0,89,3.983,3.985,0,0,0,0,5.079,83.48,659.10241347973,4.92126,6,P-GPS,
44200,2026-03-30 12:32:41,39.8649305660308,-76.1546129527198,4.92126,,,659.10241347973,6.889764,0.3131716,18.2634192196,59.20439822,27,5,7.956,661.72708547973,7.545932,9.7977972,21.647638488,0,0.223694,0,159, -2.9, 5.7,0,0,1024,1024,1024,364,0,0,0,-100,211.5,0,0,89,3.983,3.985,0,0,0,0,5.079,83.48,659.10241347973,4.92126,6,P-GPS,
44300,2026-03-30 12:32:41,39.8649305573408,-76.1546127562705,4.92126,,,659.10241347973,6.889764,0.447388,18.2504599016,59.259516332,27,5,7.956,661.72708547973,7.545932,9.7977972,21.647638488,0,0.447388,0,151.2, -2.6, 5.4,0,0,1024,1024,1024,364,0,0,0,-100,203.5,0,0,89,3.983,3.985,0,0,0,0,5.079,83.48,659.10241347973,4.92126,6,P-GPS,
44400,2026-03-30 12:32:41,39.8649305485123,-76.1546125549117,4.92126,,,659.10241347973,6.889764,0.447388,18.2373037332,59.316274864,27,5,7.956,661.72708547973,7.545932,9.7977972,21.647638488,0,0.447388,0,143.1, -1.6, 7.5,0,0,1024,1024,1024,1024,0,0,0,0,195.6,0,0,89,3.983,3.985,0,0,0,0,5.079,83.48,659.10241347973,4.92126,6,P-GPS,
44500,2026-03-30 12:32:41,39.8649306953812,-76.1546122630158,4.92126,,,659.10241347973,6.889764,0.4921268,18.1626318148,59.413715812,27,5,7.963,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0.447388,0,135.1, -0.8, 8.2,0,0,1024,1024,1024,1024,0,0,0,0,189.8,0,0,89,3.983,3.985,0,0,0,0,4.799,83.48,659.10241347973,4.92126,6,P-GPS,
44600,2026-03-30 12:32:41,39.8649307481205,-76.1546120223739,4.92126,,,659.10241347973,6.889764,0.4921268,18.1251974304,59.483925788,27,5,7.963,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0.447388,0,128.7, -0.6, 8.5,0,0,1024,1024,1024,1024,0,0,0,0,186.9,0,0,89,3.983,3.985,0,0,0,0,4.799,83.48,659.10241347973,4.92126,6,P-GPS,
44700,2026-03-30 12:32:41,39.8649308226628,-76.1546118189974,4.92126,,,659.10241347973,6.889764,0.4921268,18.08316987,59.546917916,28,5,7.963,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0.447388,0,125.6, 0.6, 10,0,0,1024,1024,1024,1024,0,0,0,0,185.7,0,0,89,3.983,3.985,0,0,0,0,4.799,83.48,659.10241347973,4.92126,6,P-GPS,
44800,2026-03-30 12:32:42,39.8649308809849,-76.1546115704029,4.92126,,,659.10241347973,6.889764,0.4921268,18.0435045144,59.619752564,28,5,7.963,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0.447388,0,124.6, 3.7, 10.7,0,0,1024,1024,1024,1684,0,0,0,100,185.6,0,0,89,3.983,3.985,0,0,0,0,4.799,83.48,659.10241347973,4.92126,6,P-GPS,
44900,2026-03-30 12:32:42,39.8649308259039,-76.1546114890391,4.92126,,,659.10241347973,6.889764,0.3131716,18.056595066,59.650264376,29,5,7.963,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0.223694,0,124.5, 4.7, 10.5,0,0,1024,1024,1024,1684,0,0,0,100,186.8,0,0,89,3.983,3.985,0,0,0,0,4.799,83.48,659.10241347973,4.92126,6,P-GPS,
45000,2026-03-30 12:32:42,39.8649308731463,-76.1546113805744,4.92126,,,659.10241347973,6.889764,0.223694,18.0317591072,59.68504128,29,5,7.963,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0,0,125, 4.1, 10.9,0,0,1024,1024,1024,1684,0,0,0,100,191,0,0,89,3.983,3.985,0,0,0,0,4.799,83.48,659.10241347973,4.92126,6,P-GPS,
45100,2026-03-30 12:32:42,39.8649308317241,-76.1546115460498,4.92126,,,659.10241347973,6.889764,0.223694,18.0589244624,59.733925796,29,5,7.963,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,0,0,127.6, 0.9, 11.1,0,0,1024,1024,1024,1466,0,0,0,67,197.5,0,0,89,3.983,3.985,0,0,0,0,4.799,83.48,659.10241347973,4.92126,6,P-GPS,
45200,2026-03-30 12:32:42,39.8649309246159,-76.1546116112857,4.92126,,,659.10241347973,6.889764,0.3131716,18.031332598,59.772311624,29,5,7.963,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,-0.223694,0,133.6, -2.4, 11,0,0,1024,1024,1024,1024,0,0,0,0,204.6,0,0,89,3.983,3.985,0,0,0,0,4.799,83.48,659.10241347973,4.92126,6,P-GPS,
45300,2026-03-30 12:32:42,39.8649311008357,-76.1546118952342,4.92126,,,659.10241347973,6.889764,0.3131716,17.9916672424,59.874673832,29,5,7.963,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,-0.223694,0,141.2, -2.7, 9.9,0,0,1024,1024,1024,1024,0,0,0,0,209,0,0,89,3.983,3.985,0,0,0,0,4.799,83.48,659.10241347973,4.92126,6,P-GPS,
45400,2026-03-30 12:32:42,39.8649311713232,-76.1546120328895,4.92126,,,659.10241347973,6.889764,0.3131716,17.977854906,59.920933676,29,5,7.963,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,-0.223694,0,146.5, -2.8, 8.6,0,0,1024,1024,1024,1024,0,0,0,0,211,0,0,89,3.983,3.985,0,0,0,0,4.799,83.48,659.10241347973,4.92126,6,P-GPS,
45500,2026-03-30 12:32:42,39.8649312721792,-76.1546122631937,4.92126,,,659.10241347973,6.889764,0.3131716,17.9609257716,59.995408744,29,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,-0.223694,0,148.7, -3.4, 8,0,0,1024,1024,1024,1024,0,0,0,0,211.7,0,0,89,3.987,3.985,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
45600,2026-03-30 12:32:42,39.8649313378053,-76.1546124172723,4.92126,,,659.10241347973,6.889764,0.3131716,17.9503942752,60.044621344,29,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,0.223694,-0.223694,0,149.3, -5.7, 8,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.987,3.985,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
45700,2026-03-30 12:32:42,39.8649313517443,-76.1546126462838,4.92126,,,659.10241347973,6.889764,0.223694,17.9641738032,60.108925808,28,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,0,-0.223694,0,149.2, -6.2, 6.8,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.987,3.985,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
45800,2026-03-30 12:32:43,39.86493138582,-76.1546126975708,4.92126,,,659.10241347973,6.889764,0,17.9564966376,60.12795468,28,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,0,0,0,149.3, -4.9, 8.3,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.987,3.985,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
45900,2026-03-30 12:32:43,39.8649312611296,-76.1546123918492,4.92126,,,659.10241347973,6.889764,0,17.9751318088,60.22473946,27,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,0,0,0,149.6, -3.3, 9.4,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.987,3.985,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
46000,2026-03-30 12:32:43,39.8649312581911,-76.1546123856132,4.92126,,,659.10241347973,6.889764,0,17.9756567432,60.227036048,27,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,0,0,0,149.6, -2.8, 9.6,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.987,3.985,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
46100,2026-03-30 12:32:43,39.8649311965041,-76.1546121944586,4.92126,,,659.10241347973,6.889764,0,17.9818903392,60.285106916,28,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,0,0,0,149.6, -3.1, 10,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.987,3.985,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
46200,2026-03-30 12:32:43,39.8649311984645,-76.154612241605,4.92126,,,659.10241347973,6.889764,0,17.9849743288,60.298230276,28,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,0,0,0,149.5, -3.6, 9.4,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.987,3.985,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
46300,2026-03-30 12:32:43,39.864931193046,-76.1546122928308,4.92126,,,659.10241347973,6.889764,0,17.9909454576,60.312665972,28,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,0,0,0,149.6, -4, 8.9,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.987,3.985,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
46400,2026-03-30 12:32:43,39.8649311706439,-76.1546123339362,4.92126,,,659.10241347973,6.889764,0,18.0021003136,60.326773584,28,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,0,0,0,149.7, -3.2, 9,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.987,3.985,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
46500,2026-03-30 12:32:43,39.864931140051,-76.1546121951885,4.92126,,,659.10241347973,6.889764,0,18.0016738044,60.367127916,28,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,0,0,0,149.8, -2.5, 8.1,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.977,3.977,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
46600,2026-03-30 12:32:43,39.864931109032,-76.1546122423462,4.92126,,,659.10241347973,6.889764,0,18.0163063508,60.384516368,28,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,0,0,-0.223694,149.4, -2.8, 6.8,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.977,3.977,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
46700,2026-03-30 12:32:43,39.8649311143346,-76.1546122786477,4.92126,,,659.10241347973,6.889764,0.223694,18.0173562196,60.395015056,28,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,0,0,149.5, -3.7, 9.1,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.977,3.977,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
46800,2026-03-30 12:32:44,39.8649310477637,-76.1546122863829,4.92126,,,659.10241347973,6.889764,0.223694,18.0412407348,60.419293272,28,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,0,0,150.1, -2.3, 8.9,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.977,3.977,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
46900,2026-03-30 12:32:44,39.8649309309614,-76.1546123264741,4.92126,,,659.10241347973,6.889764,0.223694,18.0852696076,60.463584612,28,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,0,0,149.8, -0.5, 7.8,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.977,3.977,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
47000,2026-03-30 12:32:44,39.8649308473254,-76.154612354829,4.92126,,,659.10241347973,6.889764,0.223694,18.11679848,60.495080676,28,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,0,0,149.7, -1.3, 7.6,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.977,3.977,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
47100,2026-03-30 12:32:44,39.8649307927178,-76.1546122554537,4.92126,,,659.10241347973,6.889764,0.223694,18.1279861444,60.529201412,27,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,0,0,149.8, -1.2, 8.5,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.977,3.977,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
47200,2026-03-30 12:32:44,39.8649307350451,-76.1546122995908,4.92126,,,659.10241347973,6.889764,0.223694,18.1516738092,60.553479628,27,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,0,0,150, -0.9, 9,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.977,3.977,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
47300,2026-03-30 12:32:44,39.8649306479337,-76.1546126190829,4.92126,,,659.10241347973,6.889764,0.3131716,18.2077105564,60.648623988,27,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,-0.223694,0,149.8, -2.9, 6.7,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.977,3.977,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
47400,2026-03-30 12:32:44,39.8649305870423,-76.154612655797,4.92126,,,659.10241347973,6.889764,0.223694,18.231955964,60.672902204,27,5,7.955,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,0,0,149.6, -2.5, 6.9,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.977,3.977,0,0,0,0,5.058,83.48,659.10241347973,4.92126,6,P-GPS,
47500,2026-03-30 12:32:44,39.8649305460033,-76.1546128637928,4.92126,,,659.10241347973,6.889764,0.223694,18.2631567524,60.73326966,27,5,7.941,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,0,0,149.7, -0.9, 9.2,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.972,3.969,0,0,0,0,5.64,83.48,659.10241347973,4.92126,6,P-GPS,
47600,2026-03-30 12:32:44,39.8649304763028,-76.1546128815313,4.92126,,,659.10241347973,6.889764,0.223694,18.2889113464,60.759188296,27,5,7.941,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,0,0,150, -0.9, 8.9,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.972,3.969,0,0,0,0,5.64,83.48,659.10241347973,4.92126,6,P-GPS,
47700,2026-03-30 12:32:44,39.8649304141144,-76.1546130451449,4.92126,,,659.10241347973,6.889764,0.223694,18.323983526,60.8103694,28,5,7.941,661.72708547973,7.545932,9.7977972,21.647638488,-0.223694,0,0,149.9, -0.6, 8.5,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.972,3.969,0,0,0,0,5.64,83.48,659.10241347973,4.92126,6,P-GPS,
47800,2026-03-30 12:32:45,39.864930352945,-76.1546131065301,4.92126,,,659.10241347973,6.889764,0.223694,18.3503614796,60.83825654,28,5,7.941,661.72708547973,7.545932,9.7977972,21.647638488,0,-0.223694,0,149.8, -0.1, 7.3,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.972,3.969,0,0,0,0,5.64,83.48,659.10241347973,4.92126,6,P-GPS,
47900,2026-03-30 12:32:45,39.8649303780603,-76.1546133374416,4.92126,,,659.10241347973,6.889764,0.223694,18.3606961256,60.90387334,28,5,7.941,661.72708547973,7.545932,9.7977972,21.647638488,0,-0.223694,0,149.6, -1.2, 7.4,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.972,3.969,0,0,0,0,5.64,83.48,659.10241347973,4.92126,6,P-GPS,
48000,2026-03-30 12:32:45,39.8649303858151,-76.1546134189058,4.92126,,,659.10241347973,6.889764,0.223694,18.3647643672,60.92683922,28,5,7.941,661.72708547973,7.545932,9.7977972,21.647638488,0,-0.223694,0,149.6, -1.5, 7.9,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.972,3.969,0,0,0,0,5.64,83.48,659.10241347973,4.92126,6,P-GPS,
48100,2026-03-30 12:32:45,39.8649304188783,-76.1546136801003,4.92126,,,659.10241347973,6.889764,0.223694,18.3751974384,61.000986204,27,5,7.941,661.72708547973,7.545932,9.7977972,21.647638488,0,-0.223694,0,149.6, -3.1, 8.1,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.972,3.969,0,0,0,0,5.64,83.48,659.10241347973,4.92126,6,P-GPS,
48200,2026-03-30 12:32:45,39.8649304413686,-76.1546137446842,4.92126,,,659.10241347973,6.889764,0.223694,18.3728352336,61.020671244,27,5,7.941,661.72708547973,7.545932,9.7977972,21.647638488,0,-0.223694,0,149.5, -4.3, 8.3,0,0,1024,1024,1024,1024,0,0,0,0,211.8,0,0,89,3.972,3.969,0,0,0,0,5.64,83.48,659.10241347973,4.92126,6,P-GPS,
